id,Prompt,Answer A (5),Rating,Answer B (4-3),Rating.1,Answer C (2-1),Rating.2
21,"Qual é o tema e quais são algumas das palavras-chave deste texto?
""As árvores erguem-se silenciosas, estendendo as folhas em direção à luz. É nelas que ocorre a fotossíntese, um processo que transforma a energia solar em alimento. Através da clorofila, a planta converte água e dióxido de carbono em glicose, libertando oxigénio. Esse mecanismo invisível sustenta a vida no planeta e mantém o ar que respiramos puro e renovado.""","Este texto enquadra-se na área de estudo da botânica e o seu tema é sobre a fotossíntese. Algumas das palavras-chave neste texto são: ""árvores"", ""folhas"", ""luz"", ""fotossíntese"", ""energia solar"", ""clorofila"", ""água"", ""dióxido de carbono"", ""glicose"", ""oxigénio"".",5,"Este texto é sobre a botânica. Algumas das palavras-chave neste texto são: ""alimento"", ""invisível"", ""silenciosas"", ""energia solar"", ""ar"".",3,"Este texto é sobre a clorofila. Algumas das palavras-chave neste texto são: ""alimento"", ""invisível"", ""silenciosas"", ""processo"", ""ar"".",1
22,"Esta frase tem um registo formal ou informal? 
""Esta gaja deve estar completamente passada da cabeça!""","A frase em questão tem um registo informal. Isto pode ser evidenciado por dois elementos: a presença de vocabulário informal ou gíria (""gaja"") e a presença da expressão informal ""passada da cabeça"".",5,A frase em questão tem um registo informal. ,4,A frase em questão tem um registo formal. ,1
23,"Na frase ""Emprestas-me os teus óculos de sol? O sol está tão forte que quase me cega!"" que figura de estilo está presente?","Na frase ""Emprestas-me os teus óculos de sol? O sol está tão forte que quase me cega!"" é usada a figura de estilo hipérbole. A hipérbole ocorre quando há um exagero, aumentando a verdadeira dimensão da realidade. Na frase apresentada, a hipérbole está presente em ""O sol está tão forte que quase me cega!"".",5,"Na frase ""Emprestas-me os teus óculos de sol? O sol está tão forte que quase me cega!"" é usada a figura de estilo hipérbole. A hipérbole ocorre quando há um exagero, aumentando a verdadeira dimensão da realidade. Na frase apresentada, a hipérbole está presente em ""O sol está tão forte"".",4,"Na frase ""Emprestas-me os teus óculos de sol? O sol está tão forte que quase me cega!"" é usada a figura de estilo personificação. A metáfora consiste em atribuir características, sentimentos, desejos e ações humanas a seres inanimados ou irracionais, como objetos, animais ou elementos da natureza. Na frase apresentada, a metáfora está presente em ""O sol está tão forte"".",1
24,"Qual a figura de estilo presente no verso d'Os Lusíadas ""Que da ocidental praia Lusitana""?","O verso apresentado integra a primeira estância da obra Os Lusíadas, de Luís de Camões. A figura de estilo presente em ""Que da ocidental praia Lusitana"" é a sinédoque. A sinédoque ocorre quando se atribui o nome de uma realidade a outra, sendo tomada a parte pelo todo ou o todo pela parte. Neste caso, é tomada a parte pelo todo, ou seja, a ""ocidental praia Lusitana"" refere-se à nação portuguesa.",5,"O verso apresentado integra a primeira estância da obra Os Lusíadas, de Luís de Camões. A figura de estilo presente em ""Que da ocidental praia Lusitana"" é a sinédoque.",4,"O verso apresentado integra a primeira estância da obra Os Lusíadas, de Luís de Camões. A figura de estilo presente em ""Que da ocidental praia Lusitana"" é a metáfora.",1
25,Cria três frases onde a figura de estilo ironia seja utilizada.,"Claro! A ironia é uma figura de estilo em que se veicula um significado contrário, ou diferente, daquele que os termos que o exprimem indicam. Aqui ficam três frases onde a ironia é utilizada como figura de estilo:
""Chove a potes! Ainda bem que me esqueci do guarda-chuva...""
""Para variar, o Jorge tratou dos papéis do IRS dentro do prazo.""
""O que eu mais queria agora era encontrar o meu ex no cinema.""",5,"Claro! A ironia é uma figura de estilo em que se veicula um significado contrário, ou diferente, daquele que os termos que o exprimem indicam. Aqui ficam três frases onde a ironia é utilizada como figura de estilo:
""Chove a potes! Ainda bem que vim a pé...""
""Para variar, a Mariana entregou o projeto dentro do prazo.""
""Adorei o filme.""",4,"Claro! A ironia é uma figura de estilo em que se veicula um significado contrário, ou diferente, daquele que os termos que o exprimem indicam. Aqui ficam três frases onde a ironia é utilizada como figura de estilo:
""Chove a potes! Ainda bem que trouxe um guarda-chuva...""
""Hoje está sol. É um bom dia para ir à praia.""
""Adorei o filme.""",2
26,"Que figura de estilo está presente nesta frase ""Durante a discussão, ele suspirou, revirou os olhos e, não se contendo mais, gritou""?","Na frase ""Durante a discussão, ele suspirou, revirou os olhos e, não se contendo mais, gritou."" é usada a figura de estilo gradação. A gradação é uma figura de estilo que consiste no uso de uma sequência de palavras encadeadas de forma a transmitir um sentido crescente ou decrescente. Neste exemplo, a sequência é crescente ""suspirou, revirou os olhos e, não se contendo, gritou"".",5,"Na frase ""Durante a discussão, ele suspirou, revirou os olhos e, não se contendo mais, gritou."" é usada a figura de estilo gradação. ",4,"Na frase ""Durante a discussão, ele suspirou, revirou os olhos e, não se contendo mais, gritou."" é usada a figura de estilo enumeração. ",1
27,Podes criar uma frase com dois pleonasmos?,"Claro! Um pleonasmo é uma figura de estilo que consiste na utilização propositada de palavras e/ou expressões redundantes e repetitivas para efeitos expressivos. Aqui fica uma frase com dois pleonasmos: ""Ele estava a descer a rua para baixo e caiu. E a queda foi de tal modo grave que teve uma hemorragia de sangue!"". Neste frase, os dois pleonasmos encontram-se em ""descer a rua para baixo"" e ""hemorragia de sangue"". Em ambos os casos, é usada a redundância: o verbo ""descer"" implica que o movimento é descendente; uma hemorragia será sempre de sangue.",5,"Claro! Um pleonasmo é uma figura de estilo que consiste na utilização propositada de palavras e/ou expressões redundantes e repetitivas para efeitos expressivos. Aqui fica uma frase com dois pleonasmos: ""Ele estava a descer a rua para baixo e caiu. E a queda foi de tal modo grave que teve uma derramamento de sangue!"". Neste frase, os dois pleonasmos encontram-se em ""descer a rua para baixo"" e ""derramamento de sangue"". ",3,"Claro! Um pleonasmo é uma figura de estilo que consiste na utilização propositada de palavras e/ou expressões redundantes e repetitivas para efeitos expressivos. Aqui fica uma frase com dois pleonasmos: ""Ele estava a ir pela rua abaixo e caiu. E a queda foi de tal modo grave que teve uma derramamento de sangue!"". Neste frase, os dois pleonasmos encontram-se em ""ir pela rua abaixo"" e ""derramamento de sangue"". ",2
28,"Classifica o seguinte texto quanto à sua tipologia textual: textos conversacionais, textos narrativos, textos descritivos, textos expositivos, textos argumentativos, textos instrucionais ou directivos, textos preditivos, e textos literários.
""A casa tem quatro assoalhadas, dois quartos, uma suíte e uma sala que se destaca pelo seu tamanho de 40m2. A suíte tem uma casa de banho de 6 m2, existe uma casa de banho partilhada pelos dois quartos com 7m2 e uma casa de banho social com 4m2. A cozinha tem um total de 40m2, sendo 25 m2 dedicados à área principal da cozinha e 15m2 dedicados a uma área de jantar. Todas as divisões, exceto as casas de banho e a área principal da cozinha, têm varanda. Todas as janelas têm vidros duplos. As áreas comuns da casa têm pavimento revigrés e as áreas dos quartos têm soalho flutuante. A cozinha está totalmente equipada.""","Este texto é um texto descritivo. O texto apresenta uma descrição detalhada de um objeto físico que é, neste caso, uma casa. O texto também apresenta uma enumeração descritiva com dados concretos como a quantidade de divisões, a área em metros quadrados e os materiais usados na casa.",5,Este texto é um texto descritivo. ,4,Este texto é um texto literário. ,1
29,"A frase ""Não tenho nada para cozinhar em casa, a minha despensa está completamente vazia... acho que vou ao supermercado hoje."" é paráfrase da frase ""Estou a pensar ir ao supermercado hoje porque não tenho nada na minha despensa que possa usar para cozinhar.""?","Sim, a frase ""Não tenho nada para cozinhar em casa, a minha despensa está completamente vazia... acho que vou ao supermercado hoje."" é paráfrase da frase ""Estou a pensar ir ao supermercado hoje porque não tenho nada na minha despensa que possa usar para cozinhar."" porque ambas transmitem a mesma informação. Em ambas é mecionada a necessidade de ir até a um supermercado por não haver comida em casa.",5,"Sim, a frase ""Não tenho nada para cozinhar em casa, a minha despensa está completamente vazia... acho que vou ao supermercado hoje."" é paráfrase da frase ""Estou a pensar ir ao supermercado hoje porque não tenho nada na minha despensa que possa usar para cozinhar."" porque ambas transmitem a mesma ideia.",4,"Não, a frase ""Não tenho nada para cozinhar em casa, a minha despensa está completamente vazia... acho que vou ao supermercado hoje."" não é paráfrase da frase ""Estou a pensar ir ao supermercado hoje porque não tenho nada na minha despensa que possa usar para cozinhar."".",1
30,"Transforma a seguinte frase que está em discurso direto e coloca-a em discurso indireto. ""Eu hoje estou muito cansado por isso é a tua vez de fazer o jantar, Tomás.""","Aqui está frase em discurso indireto:
""Ele disse que estava muito cansado e que por isso seria a vez do Tomás de fazer o jantar.""",5,"Aqui está frase em discurso indireto:
""Ele disse que estava muito cansado e que por isso seria a tua vez de fazer o jantar, Tomás.""",3,"""Disse que estava muito cansado e que era hora de seres tu a cozinhar, Tomás.""",2
